ID,Count
19860,510.3937337
19861,451.4034664
19862,482.6602673
19863,476.5638753
19864,464.4003307
19865,475.218868
19866,486.9145839
19867,516.6655613
19868,496.4977612
19869,463.4281244
19870,465.1093835
19871,454.1154105
19872,296.0461774
19873,236.2603379
19874,199.9490158
19875,165.2107284
19876,139.0583693
19877,124.4801785
19878,133.8499937
19879,155.2306388
19880,178.7577661
19881,230.9940914
19882,327.8698788
19883,363.4867508
19884,367.3377922
19885,324.881639
19886,347.3776131
19887,342.9899512
19888,334.2356713
19889,342.0219298
19890,350.4395067
19891,371.8517178
19892,357.3366587
19893,333.5359602
19894,334.7459869
19895,326.8334646
19896,295.0933146
19897,235.4999036
19898,199.3054542
19899,164.6789764
19900,138.6107921
19901,124.079523
19902,133.4191803
19903,154.7310091
19904,178.1824112
19905,230.2506072
19906,326.8145874
19907,362.3168219
19908,366.1554682
19909,323.8359657
19910,346.2595336
19911,341.8859939
19912,333.1598908
19913,340.9210883
19914,349.311572
19915,370.6548652
19916,356.1865247
19917,332.4624318
19918,333.6685638
19919,325.7815091
19920,443.5606736
19921,353.9846234
19922,299.5800213
19923,247.5322688
19924,208.3486587
19925,186.506417
19926,200.545043
19927,232.5792798
19928,267.8295523
19929,346.0943008
19930,491.2415542
19931,544.6056742
19932,550.3756204
19933,486.7643282
19934,520.4696424
19935,513.8956873
19936,500.7793068
19937,512.4453183
19938,525.0572226
19939,557.1387541
19940,535.3911016
19941,499.7309423
19942,501.5439035
19943,489.6887135
19944,433.9136221
19945,346.2857716
19946,293.0644214
19947,242.1486614
19948,203.8172601
19949,182.4500678
19950,196.183366
19951,227.5208867
19952,262.0044969
19953,338.5670566
19954,480.5574859
19955,532.7609835
19956,538.4054385
19957,476.1776355
19958,509.149889
19959,502.7189116
19960,489.8878008
19961,501.3000869
19962,513.6376934
19963,545.02148
19964,523.7468198
19965,488.8622373
19966,490.6357682
19967,479.038418
19968,448.8484796
19969,358.2045693
19970,303.1513953
19971,250.4831676
19972,210.8324391
19973,188.7298101
19974,202.9357943
19975,235.35192
19976,271.0224204
19977,350.220184
19978,497.0977768
19979,551.0980648
19980,556.9367961
19981,492.5671766
19982,526.6743009
19983,520.0219759
19984,506.7492316
19985,518.5543167
19986,531.3165709
19987,563.7805549
19988,541.7736429
19989,505.6883692
19990,507.5229432
19991,495.5264243
19992,429.4789177
19993,342.7466455
19994,290.0692307
19995,239.6738423
19996,201.7341974
19997,180.585383
19998,194.1783236
19999,225.195567
20000,259.3267463
20001,335.1068176
20002,475.6460697
20003,527.3160347
20004,532.902802
20005,471.3109825
20006,503.9462514
20007,497.5810002
20008,484.8810265
20009,496.1766762
20010,508.3881893
20011,539.4512259
20012,518.3939979
20013,483.8659445
20014,485.6213495
20015,474.1425271
20016,415.051578
20017,331.2328737
20018,280.3250333
20019,231.6225602
20020,194.9574089
20021,174.5190395
20022,187.655357
20023,217.6306487
20024,250.6152708
20025,323.8496879
20026,459.6678525
20027,509.6020859
20028,515.0011788
20029,455.4783924
20030,487.0173558
20031,480.8659303
20032,468.5925825
20033,479.5087813
20034,491.3100772
20035,521.3296238
20036,500.9797641
20037,467.6115998
20038,469.3080361
20039,458.2148179
20040,299.7594259
20041,239.2237045
20042,202.4569367
20043,167.2829338
20044,140.8025509
20045,126.0415087
20046,135.5288476
20047,157.177666
20048,180.9998893
20049,233.8914045
20050,331.9822857
20051,368.0458931
20052,371.9452373
20053,328.956565
20054,351.7347017
20055,347.2920062
20056,338.4279231
20057,346.3118431
20058,354.835
20059,376.5157802
20060,361.8186616
20061,337.7194357
20062,338.9446395
20063,330.932872
20064,298.8065632
20065,238.4632702
20066,201.813375
20067,166.7511818
20068,140.3549737
20069,125.6408532
20070,135.0980342
20071,156.6780362
20072,180.4245345
20073,233.1479203
20074,330.9269943
20075,366.8759642
20076,370.7629134
20077,327.9108917
20078,350.6166221
20079,346.1880489
20080,337.3521426
20081,345.2110016
20082,353.7070653
20083,375.3189276
20084,360.6685276
20085,336.6459073
20086,337.8672164
20087,329.8809165
20088,447.2739221
20089,356.94799
20090,302.0879422
20091,249.6044743
20092,210.0928403
20093,188.0677472
20094,202.2238969
20095,234.526307
20096,270.0716755
20097,348.9916139
20098,495.3539611
20099,549.1648165
20100,554.9830655
20101,490.8392542
20102,524.8267309
20103,518.1977423
20104,504.9715586
20105,516.7352316
20106,529.4527159
20107,561.8028165
20108,539.8731045
20109,503.9144177
20110,505.7425561
20111,493.7881209
20112,437.6268707
20113,349.2491382
20114,295.5723423
20115,244.2208668
20116,205.5614417
20117,184.011398
20118,197.86222
20119,229.4679138
20120,264.2466202
20121,341.4643697
20122,484.6698928
20123,537.3201258
20124,543.0128837
20125,480.2525616
20126,513.5069776
20127,507.0209666
20128,494.0800526
20129,505.5900001
20130,518.0331867
20131,549.6855425
20132,528.2288227
20133,493.0457127
20134,494.8344208
20135,483.1378254
20136,452.5617282
20137,361.1679359
20138,305.6593162
20139,252.555373
20140,212.5766207
20141,190.2911404
20142,204.6146483
20143,237.2989471
20144,273.2645436
20145,353.1174971
20146,501.2101838
20147,555.6572071
20148,561.5442413
20149,496.6421026
20150,531.0313895
20151,524.3240309
20152,510.9414834
20153,522.84423
20154,535.7120642
20155,568.4446174
20156,546.2556458
20157,509.8718446
20158,511.7215958
20159,499.6258317
20160,433.1921663
20161,345.7100121
20162,292.5771515
20163,241.7460477
20164,203.4783789
20165,182.1467132
20166,195.8571775
20167,227.1425942
20168,261.5688695
20169,338.0041307
20170,479.7584766
20171,531.875177
20172,537.5102471
20173,475.3859085
20174,508.30334
20175,501.8830552
20176,489.0732783
20177,500.4665895
20178,512.7836826
20179,544.1152883
20180,522.8760008
20181,488.0494199
20182,489.8200021
20183,478.2419345
20184,418.7648266
20185,334.1962403
20186,282.8329542
20187,233.6947656
20188,196.7015904
20189,176.0803697
20190,189.3342109
20191,219.5776758
20192,252.857394
20193,326.747001
20194,463.7802594
20195,514.1612282
20196,519.6086239
20197,459.5533185
20198,491.3744444
20199,485.1679853
20200,472.7848343
20201,483.7986946
20202,495.7055705
20203,525.9936862
20204,505.461767
20205,471.7950753
20206,473.5066887
20207,462.3142253
20208,303.4726744
20209,242.1870711
20210,204.9648576
20211,169.3551392
20212,142.5467325
20213,127.6028389
20214,137.2077016
20215,159.1246931
20216,183.2420126
20217,236.7887176
20218,336.0946926
20219,372.6050354
20220,376.5526825
20221,333.0314911
20222,356.0917902
20223,351.5940612
20224,342.6201749
20225,350.6017564
20226,359.2304933
20227,381.1798426
20228,366.3006645
20229,341.9029111
20230,343.143292
20231,335.0322794
20232,302.5198117
20233,241.4266368
20234,204.3212959
20235,168.8233873
20236,142.0991552
20237,127.2021834
20238,136.7768882
20239,158.6250634
20240,182.6666577
20241,236.0452334
20242,335.0394012
20243,371.4351065
20244,375.3703585
20245,331.9858177
20246,354.9737107
20247,350.4901039
20248,341.5443944
20249,349.5009148
20250,358.1025586
20251,379.98299
20252,365.1505305
20253,340.8293827
20254,342.065869
20255,333.9803239
20256,450.9871707
20257,359.9113566
20258,304.5958631
20259,251.6766797
20260,211.8370219
20261,189.6290774
20262,203.9027509
20263,236.4733341
20264,272.3137988
20265,351.888927
20266,499.466368
20267,553.7239588
20268,559.5905107
20269,494.9141802
20270,529.1838195
20271,522.4997973
20272,509.1638104
20273,521.0251449
20274,533.8482091
20275,566.4668789
20276,544.3551074
20277,508.0978932
20278,509.9412087
20279,497.8875283
20280,441.3401192
20281,352.2125049
20282,298.0802632
20283,246.2930723
20284,207.3056232
20285,185.5727282
20286,199.5410739
20287,231.4149409
20288,266.4887434
20289,344.3616828
20290,488.7822997
20291,541.8792681
20292,547.6203288
20293,484.3274876
20294,517.8640662
20295,511.3230216
20296,498.2723044
20297,509.8799134
20298,522.42868
20299,554.3496049
20300,532.7108256
20301,497.2291882
20302,499.0330734
20303,487.2372328
20304,456.2749767
20305,364.1313025
20306,308.1672371
20307,254.6275784
20308,214.3208022
20309,191.8524706
20310,206.2935022
20311,239.2459742
20312,275.5066669
20313,356.0148102
20314,505.3225907
20315,560.2163494
20316,566.1516864
20317,500.7170286
20318,535.388478
20319,528.6260859
20320,515.1337351
20321,527.1341433
20322,540.1075574
20323,573.1086798
20324,550.7376487
20325,514.0553201
20326,515.9202484
20327,503.7252391
20328,436.9054148
20329,348.6733787
20330,295.0850724
20331,243.8182532
20332,205.2225605
20333,183.7080434
20334,197.5360315
20335,229.0896213
20336,263.8109928
20337,340.9014438
20338,483.8708835
20339,536.4343193
20340,542.1176923
20341,479.4608345
20342,512.6604285
20343,506.1851102
20344,493.2655301
20345,504.7565027
20346,517.1791759
20347,548.7793507
20348,527.3580037
20349,492.2328954
20350,494.0186546
20351,482.3413419
20352,422.4780751
20353,337.1596069
20354,285.3408751
20355,235.766971
20356,198.445772
20357,177.6416999
20358,191.0130649
20359,221.524703
20360,255.0995173
20361,329.6443141
20362,467.8926663
20363,518.7203705
20364,524.2160691
20365,463.6282445
20366,495.731533
20367,489.4700403
20368,476.9770861
20369,488.0886079
20370,500.1010638
20371,530.6577486
20372,509.9437699
20373,475.9785507
20374,477.7053413
20375,466.4136327
20376,307.185923
20377,245.1504377
20378,207.4727784
20379,171.4273447
20380,144.2909141
20381,129.1641691
20382,138.8865555
20383,161.0717203
20384,185.4841358
20385,239.6860307
20386,340.2070996
20387,377.1641777
20388,381.1601276
20389,337.1064171
20390,360.4488788
20391,355.8961162
20392,346.8124267
20393,354.8916697
20394,363.6259866
20395,385.843905
20396,370.7826674
20397,346.0863866
20398,347.3419446
20399,339.1316868
20400,306.2330603
20401,244.3900034
20402,206.8292168
20403,170.8955927
20404,143.8433368
20405,128.7635136
20406,138.4557421
20407,160.5720905
20408,184.908781
20409,238.9425465
20410,339.1518082
20411,375.9942488
20412,379.9778037
20413,336.0607437
20414,359.3307993
20415,354.7921589
20416,345.7366461
20417,353.7908281
20418,362.4980519
20419,384.6470524
20420,369.6325334
20421,345.0128582
20422,346.2645216
20423,338.0797312
20424,454.7004192
20425,362.8747232
20426,307.103784
20427,253.7488851
20428,213.5812034
20429,191.1904076
20430,205.5816048
20431,238.4203613
20432,274.555922
20433,354.7862402
20434,503.578775
20435,558.2831011
20436,564.1979558
20437,498.9891063
20438,533.5409081
20439,526.8018523
20440,513.3560622
20441,525.3150582
20442,538.2437024
20443,571.1309413
20444,548.8371103
20445,512.2813686
20446,514.1398613
20447,501.9869356
20448,445.0533677
20449,355.1758715
20450,300.5881841
20451,248.3652777
20452,209.0498048
20453,187.1340584
20454,201.2199279
20455,233.3619681
20456,268.7308667
20457,347.2589959
20458,492.8947066
20459,546.4384104
20460,552.2277739
20461,488.4024136
20462,522.2211547
20463,515.6250766
20464,502.4645562
20465,514.1698267
20466,526.8241733
20467,559.0136673
20468,537.1928285
20469,501.4126636
20470,503.2317259
20471,491.3366402
20472,459.9882252
20473,367.0946691
20474,310.675158
20475,256.6997839
20476,216.0649838
20477,193.4138008
20478,207.9723562
20479,241.1930014
20480,277.7487901
20481,358.9121234
20482,509.4349976
20483,564.7754917
20484,570.7591315
20485,504.7919547
20486,539.7455666
20487,532.9281409
20488,519.3259869
20489,531.4240566
20490,544.5030507
20491,577.7727422
20492,555.2196516
20493,518.2387956
20494,520.118901
20495,507.8246464
20496,440.6186634
20497,351.6367453
20498,297.5929933
20499,245.8904586
20500,206.9667421
20501,185.2693736
20502,199.2148854
20503,231.0366484
20504,266.053116
20505,343.798757
20506,487.9832904
20507,540.9934616
20508,546.7251374
20509,483.5357606
20510,517.0175171
20511,510.4871652
20512,497.4577819
20513,509.046416
20514,521.5746692
20515,553.4434131
20516,531.8400066
20517,496.4163708
20518,498.2173072
20519,486.4407493
20520,426.1913237
20521,340.1229735
20522,287.848796
20523,237.8391764
20524,200.1899536
20525,179.2030301
20526,192.6919188
20527,223.4717301
20528,257.3416405
20529,332.5416272
20530,472.0050733
20531,523.2795128
20532,528.8235142
20533,467.7031705
20534,500.0886215
20535,493.7720953
20536,481.1693379
20537,492.3785212
20538,504.4965571
20539,535.321811
20540,514.4257728
20541,480.1620262
20542,481.9039939
20543,470.5130401
20544,310.8991715
20545,248.1138043
20546,209.9806993
20547,173.4995501
20548,146.0350956
20549,130.7254993
20550,140.5654095
20551,163.0187474
20552,187.7262591
20553,242.5833438
20554,344.3195065
20555,381.7233199
20556,385.7675727
20557,341.1813431
20558,364.8059674
20559,360.1981712
20560,351.0046785
20561,359.181583
20562,368.0214799
20563,390.5079674
20564,375.2646703
20565,350.269862
20566,351.5405972
20567,343.2310942
20568,309.9463088
20569,247.35337
20570,209.3371377
20571,172.9677981
20572,145.5875184
20573,130.3248438
20574,140.134596
20575,162.5191176
20576,187.1509042
20577,241.8398596
20578,343.2642151
20579,380.5533911
20580,384.5852488
20581,340.1356697
20582,363.6878878
20583,359.0942139
20584,349.9288979
20585,358.0807414
20586,366.8935452
20587,389.3111148
20588,374.1145363
20589,349.1963336
20590,350.4631742
20591,342.1791386
20592,458.4136677
20593,365.8380898
20594,309.6117049
20595,255.8210906
20596,215.325385
20597,192.7517379
20598,207.2604587
20599,240.3673884
20600,276.7980453
20601,357.6835533
20602,507.6911819
20603,562.8422434
20604,568.805401
20605,503.0640323
20606,537.8979966
20607,531.1039072
20608,517.548314
20609,529.6049715
20610,542.6391957
20611,575.7950037
20612,553.3191132
20613,516.4648441
20614,518.3385138
20615,506.086343
20616,448.7666163
20617,358.1392381
20618,303.096105
20619,250.4374831
20620,210.7939864
20621,188.6953886
20622,202.8987818
20623,235.3089952
20624,270.9729899
20625,350.156309
20626,497.0071135
20627,550.9975527
20628,556.8352191
20629,492.4773396
20630,526.5782433
20631,519.9271316
20632,506.656808
20633,518.45974
20634,531.2196666
20635,563.6777297
20636,541.6748314
20637,505.5961391
20638,507.4303785
20639,495.4360476
20640,463.7014738
20641,370.0580357
20642,313.1830788
20643,258.7719893
20644,217.8091654
20645,194.975131
20646,209.6512101
20647,243.1400285
20648,279.9909133
20649,361.8094365
20650,513.5474045
20651,569.334634
20652,575.3665767
20653,508.8668807
20654,544.1026552
20655,537.2301959
20656,523.5182387
20657,535.7139699
20658,548.898544
20659,582.4368046
20660,559.7016545
20661,522.422271
20662,524.3175536
20663,511.9240538
20664,444.3319119
20665,354.6001119
20666,300.1009142
20667,247.962664
20668,208.7109236
20669,186.8307039
20670,200.8937394
20671,232.9836756
20672,268.2952392
20673,346.6960701
20674,492.0956973
20675,545.5526039
20676,551.3325825
20677,487.6106866
20678,521.3746057
20679,514.7892201
20680,501.6500337
20681,513.3363293
20682,525.9701625
20683,558.1074756
20684,536.3220095
20685,500.5998463
20686,502.4159598
20687,490.5401566
20688,429.9045722
20689,343.0863401
20690,290.3567169
20691,239.9113819
20692,201.9341351
20693,180.7643603
20694,194.3707728
20695,225.4187572
20696,259.5837638
20697,335.4389404
20698,476.1174802
20699,527.8386551
20700,533.4309594
20701,471.7780965
20702,504.4457101
20703,498.0741503
20704,485.3615897
20705,496.6684345
20706,508.8920504
20707,539.9858734
20708,518.9077757
20709,484.3455016
20710,486.1026464
20711,474.6124475
20712,314.6124201
20713,251.0771709
20714,212.4886202
20715,175.5717555
20716,147.7792772
20717,132.2868295
20718,142.2442634
20719,164.9657746
20720,189.9683823
20721,245.4806569
20722,348.4319134
20723,386.2824622
20724,390.3750179
20725,345.2562691
20726,369.1630559
20727,364.5002262
20728,355.1969303
20729,363.4714963
20730,372.4169731
20731,395.1720298
20732,379.7466732
20733,354.4533375
20734,355.7392498
20735,347.3305016
20736,313.6595574
20737,250.3167366
20738,211.8450586
20739,175.0400035
20740,147.3317
20741,131.8861741
20742,141.81345
20743,164.4661448
20744,189.3930274
20745,244.7371727
20746,347.376622
20747,385.1125334
20748,389.1926939
20749,344.2105958
20750,368.0449764
20751,363.3962689
20752,354.1211497
20753,362.3706547
20754,371.2890385
20755,393.9751772
20756,378.5965392
20757,353.3798091
20758,354.6618268
20759,346.278546
20760,462.1269163
20761,368.8014564
20762,312.1196258
20763,257.893296
20764,217.0695666
20765,194.3130681
20766,208.9393127
20767,242.3144156
20768,279.0401685
20769,360.5808664
20770,511.8035888
20771,567.4013856
20772,573.4128461
20773,507.1389583
20774,542.2550852
20775,535.4059622
20776,521.7405658
20777,533.8948847
20778,547.034689
20779,580.4590661
20780,557.8011161
20781,520.6483196
20782,522.5371664
20783,510.1857504
20784,452.4798648
20785,361.1026047
20786,305.6040258
20787,252.5096886
20788,212.538168
20789,190.2567188
20790,204.5776358
20791,237.2560224
20792,273.2151131
20793,353.0536221
20794,501.1195205
20795,555.556695
20796,561.4426642
20797,496.5522656
20798,530.9353319
20799,524.2291866
20800,510.8490598
20801,522.7496533
20802,535.6151599
20803,568.3417921
20804,546.1568343
20805,509.7796145
20806,511.6290311
20807,499.535455
20808,467.4147223
20809,373.0214023
20810,315.6909997
20811,260.8441947
20812,219.553347
20813,196.5364612
20814,211.3300641
20815,245.0870557
20816,282.2330366
20817,364.7067496
20818,517.6598114
20819,573.8937763
20820,579.9740218
20821,512.9418067
20822,548.4597437
20823,541.5322509
20824,527.7104905
20825,540.0038831
20826,553.2940373
20827,587.100867
20828,564.1836574
20829,526.6057465
20830,528.5162061
20831,516.0234612
20832,448.0451604
20833,357.5634785
20834,302.6088351
20835,250.0348694
20836,210.4551052
20837,188.3920341
20838,202.5725933
20839,234.9307027
20840,270.5373625
20841,349.5933832
20842,496.2081043
20843,550.1117462
20844,555.9400277
20845,491.6856126
20846,525.7316942
20847,519.0912751
20848,505.8422855
20849,517.6262426
20850,530.3656558
20851,562.771538
20852,540.8040124
20853,504.7833217
20854,506.6146124
20855,494.639564
20856,433.6178207
20857,346.0497067
20858,292.8646377
20859,241.9835873
20860,203.6783167
20861,182.3256905
20862,196.0496267
20863,227.3657844
20864,261.825887
20865,338.3362535
20866,480.2298871
20867,532.3977974
20868,538.0384045
20869,475.8530225
20870,508.8027987
20871,502.3762053
20872,489.5538415
20873,500.9583478
20874,513.2875437
20875,544.6499358
20876,523.3897786
20877,488.5289771
20878,490.301299
20879,478.7118549
20880,318.3256686
20881,254.0405375
20882,214.9965411
20883,177.643961
20884,149.5234588
20885,133.8481597
20886,143.9231174
20887,166.9128017
20888,192.2105055
20889,248.3779701
20890,352.5443203
20891,390.8416045
20892,394.982463
20893,349.3311951
20894,373.5201445
20895,368.8022811
20896,359.389182
20897,367.7614096
20898,376.8124664
20899,399.8360922
20900,384.2286761
20901,358.6368129
20902,359.9379024
20903,351.4299089
20904,317.3728059
20905,253.2801032
20906,214.3529795
20907,177.112209
20908,149.0758815
20909,133.4475043
20910,143.4923039
20911,166.4131719
20912,191.6351507
20913,247.6344859
20914,351.4890289
20915,389.6716756
20916,393.8001391
20917,348.2855218
20918,372.402065
20919,367.6983239
20920,358.3134015
20921,366.660568
20922,375.6845318
20923,398.6392396
20924,383.0785421
20925,357.5632845
20926,358.8604793
20927,350.3779534
20928,465.8401648
20929,371.764823
20930,314.6275466
20931,259.9655014
20932,218.8137482
20933,195.8743983
20934,210.6181666
20935,244.2614427
20936,281.2822917
20937,363.4781795
20938,515.9159957
20939,571.9605279
20940,578.0202912
20941,511.2138843
20942,546.6121738
20943,539.7080172
20944,525.9328176
20945,538.184798
20946,551.4301823
20947,585.1231286
20948,562.2831191
20949,524.831795
20950,526.735819
20951,514.2851578
20952,456.1931134
20953,364.0659713
20954,308.1119467
20955,254.581894
20956,214.2823495
20957,191.818049
20958,206.2564897
20959,239.2030495
20960,275.4572364
20961,355.9509352
20962,505.2319274
20963,560.1158373
20964,566.0501094
20965,500.6271917
20966,535.2924204
20967,528.5312416
20968,515.0413116
20969,527.0395666
20970,540.0106532
20971,573.0058545
20972,550.6388372
20973,513.96309
20974,515.8276837
20975,503.6348624
20976,471.1279709
20977,375.9847689
20978,318.1989206
20979,262.9164001
20980,221.2975285
20981,198.0977914
20982,213.008918
20983,247.0340828
20984,284.4751598
20985,367.6040627
20986,521.7722184
20987,578.4529186
20988,584.581467
20989,517.0167327
20990,552.8168323
20991,545.8343059
20992,531.9027423
20993,544.2937964
20994,557.6895306
20995,591.7649294
20996,568.6656603
20997,530.7892219
20998,532.7148587
20999,520.1228686
21000,451.758409
21001,360.5268452
21002,305.116756
21003,252.1070749
21004,212.1992868
21005,189.9533643
21006,204.2514473
21007,236.8777299
21008,272.7794857
21009,352.4906963
21010,500.3205112
21011,554.6708884
21012,560.5474728
21013,495.7605386
21014,530.0887828
21015,523.3933301
21016,510.0345373
21017,521.9161559
21018,534.7611491
21019,567.4356004
21020,545.2860153
21021,508.9667972
21022,510.813265
21023,498.7389714
21024,437.3310693
21025,349.0130733
21026,295.3725586
21027,244.0557927
21028,205.4224983
21029,183.8870207
21030,197.7284807
21031,229.3128115
21032,264.0680102
21033,341.2335666
21034,484.342294
21035,536.9569397
21036,542.6458496
21037,479.9279486
21038,513.1598872
21039,506.6782603
21040,493.7460933
21041,505.248261
21042,517.683037
21043,549.3139982
21044,527.8717815
21045,492.7124526
21046,494.4999516
21047,482.8112622
21048,322.0389171
21049,257.0039041
21050,217.504462
21051,179.7161664
21052,151.2676404
21053,135.40949
21054,145.6019713
21055,168.8598289
21056,194.4526288
21057,251.2752832
21058,356.6567272
21059,395.4007468
21060,399.5899082
21061,353.4061212
21062,377.8772331
21063,373.1043361
21064,363.5814338
21065,372.0513229
21066,381.2079597
21067,404.5001547
21068,388.710679
21069,362.8202884
21070,364.1365549
21071,355.5293163
21072,321.0860544
21073,256.2434698
21074,216.8609004
21075,179.1844144
21076,150.8200631
21077,135.0088345
21078,145.1711579
21079,168.3601991
21080,193.8772739
21081,250.531799
21082,355.6014359
21083,394.2308179
21084,398.4075842
21085,352.3604478
21086,376.7591535
21087,372.0003789
21088,362.5056533
21089,370.9504813
21090,380.0800251
21091,403.3033021
21092,387.560545
21093,361.74676
21094,363.0591319
21095,354.4773608
21096,469.5534134
21097,374.7281896
21098,317.1354675
21099,262.0377069
21100,220.5579297
21101,197.4357285
21102,212.2970206
21103,246.2084698
21104,283.524415
21105,366.3754926
21106,520.0284027
21107,576.5196702
21108,582.6277364
21109,515.2888103
21110,550.9692624
21111,544.0100722
21112,530.1250694
21113,542.4747113
21114,555.8256756
21115,589.787191
21116,566.765122
21117,529.0152705
21118,530.9344716
21119,518.3845652
21120,459.9063619
21121,367.0293379
21122,310.6198676
21123,256.6540994
21124,216.0265311
21125,193.3793792
21126,207.9353437
21127,241.1500767
21128,277.6993596
21129,358.8482484
21130,509.3443343
21131,564.6749796
21132,570.6575545
21133,504.7021177
21134,539.649509
21135,532.8332966
21136,519.2335634
21137,531.3294799
21138,544.4061464
21139,577.6699169
21140,555.1208401
21141,518.1465655
21142,520.0263363
21143,507.7342697
21144,474.8412194
21145,378.9481355
21146,320.7068415
21147,264.9886056
21148,223.0417101
21149,199.6591216
21150,214.687772
21151,248.98111
21152,286.7172831
21153,370.5013758
21154,525.8846253
21155,583.0120609
21156,589.1889121
21157,521.0916588
21158,557.1739209
21159,550.1363609
21160,536.0949941
21161,548.5837097
21162,562.0850239
21163,596.4289918
21164,573.1476632
21165,534.9726974
21166,536.9135113
21167,524.222276
21168,455.4716575
21169,363.4902118
21170,307.6246768
21171,254.1792803
21172,213.9434684
21173,191.5146945
21174,205.9303012
21175,238.824757
21176,275.021609
21177,355.3880094
21178,504.4329181
21179,559.2300307
21180,565.1549179
21181,499.8354646
21182,534.4458714
21183,527.6953851
21184,514.2267891
21185,526.2060692
21186,539.1566424
21187,572.0996628
21188,549.7680182
21189,513.1502727
21190,515.0119176
21191,502.8383788
21192,441.0443178
21193,351.9764399
21194,297.8804795
21195,246.1279982
21196,207.1666799
21197,185.4483509
21198,199.4073346
21199,231.2598387
21200,266.3101335
21201,344.1308797
21202,488.4547009
21203,541.5160819
21204,547.2532948
21205,484.0028746
21206,517.5169758
21207,510.9803153
21208,497.9383451
21209,509.5381743
21210,522.0785303
21211,553.9780606
21212,532.3537844
21213,496.895928
21214,498.6986042
21215,486.9106696
21216,325.7521657
21217,259.9672707
21218,220.0123829
21219,181.7883718
21220,153.0118219
21221,136.9708202
21222,147.2808253
21223,170.806856
21224,196.694752
21225,254.1725963
21226,360.7691342
21227,399.9598891
21228,404.1973533
21229,357.4810472
21230,382.2343217
21231,377.4063911
21232,367.7736856
21233,376.3412362
21234,385.603453
21235,409.1642171
21236,393.1926819
21237,367.0037639
21238,368.3352075
21239,359.6287237
21240,324.799303
21241,259.2068364
21242,219.3688212
21243,181.2566198
21244,152.5642447
21245,136.5701647
21246,146.8500118
21247,170.3072262
21248,196.1193972
21249,253.4291121
21250,359.7138428
21251,398.7899602
21252,403.0150293
21253,356.4353738
21254,381.1162421
21255,376.3024338
21256,366.6979051
21257,375.2403946
21258,384.4755184
21259,407.9673645
21260,392.0425479
21261,365.9302355
21262,367.2577845
21263,358.5767682
21264,473.2666619
21265,377.6915562
21266,319.6433884
21267,264.1099123
21268,222.3021113
21269,198.9970587
21270,213.9758745
21271,248.155497
21272,285.7665382
21273,369.2728057
21274,524.1408096
21275,581.0788125
21276,587.2351815
21277,519.3637364
21278,555.3263509
21279,548.3121272
21280,534.3173212
21281,546.7646246
21282,560.2211689
21283,594.4512534
21284,571.2471249
21285,533.1987459
21286,535.1331242
21287,522.4839726
21288,463.6196104
21289,369.9927045
21290,313.1277885
21291,258.7263049
21292,217.7707127
21293,194.9407095
21294,209.6141976
21295,243.0971038
21296,279.9414829
21297,361.7455615
21298,513.4567412
21299,569.2341219
21300,575.2649996
21301,508.7770437
21302,544.0065976
21303,537.1353516
21304,523.4258152
21305,535.6193932
21306,548.8016397
21307,582.3339793
21308,559.602843
21309,522.3300409
21310,524.2249889
21311,511.8336771
21312,478.5544679
21313,381.9115021
21314,323.2147624
21315,267.060811
21316,224.7858917
21317,201.2204518
21318,216.3666259
21319,250.9281371
21320,288.9594063
21321,373.3986889
21322,529.9970322
21323,587.5712032
21324,593.7963572
21325,525.1665848
21326,561.5310094
21327,554.4384159
21328,540.2872459
21329,552.873623
21330,566.4805172
21331,601.0930542
21332,577.6296661
21333,539.1561728
21334,541.1121639
21335,528.3216834
21336,459.1849061
21337,366.4535784
21338,310.1325977
21339,256.2514857
21340,215.6876499
21341,193.0760247
21342,207.6091552
21343,240.7717842
21344,277.2637322
21345,358.2853225
21346,508.545325
21347,563.789173
21348,569.7623631
21349,503.9103907
21350,538.8029599
21351,531.9974401
21352,518.4190408
21353,530.4959825
21354,543.5521357
21355,576.7637252
21356,554.2500211
21357,517.3337481
21358,519.2105701
21359,506.9377862
21360,444.7575664
21361,354.9398065
21362,300.3884004
21363,248.2002036
21364,208.9108614
21365,187.0096812
21366,201.0861886
21367,233.2068658
21368,268.5522567
21369,347.0281928
21370,492.5671079
21371,546.0752242
21372,551.8607399
21373,488.0778006
21374,521.8740644
21375,515.2823703
21376,502.1305969
21377,513.8280876
21378,526.4740236
21379,558.6421231
21380,536.8357873
21381,501.0794035
21382,502.8972568
21383,491.010077
21384,329.4654142
21385,262.9306373
21386,222.5203038
21387,183.8605772
21388,154.7560035
21389,138.5321504
21390,148.9596792
21391,172.7538831
21392,198.9368753
21393,257.0699094
21394,364.8815411
21395,404.5190314
21396,408.8047984
21397,361.5559732
21398,386.5914102
21399,381.7084461
21400,371.9659374
21401,380.6311495
21402,389.9989463
21403,413.8282795
21404,397.6746848
21405,371.1872393
21406,372.5338601
21407,363.7281311
21408,328.5125515
21409,262.170203
21410,221.8767421
21411,183.3288253
21412,154.3084262
21413,138.1314949
21414,148.5288658
21415,172.2542534
21416,198.3615204
21417,256.3264252
21418,363.8262497
21419,403.3491025
21420,407.6224745
21421,360.5102999
21422,385.4733307
21423,380.6044888
21424,370.8901569
21425,379.5303079
21426,388.8710117
21427,412.6314269
21428,396.5245508
21429,370.1137109
